source_row,property_size,location,renovation_cost,post_renovation_value,unit_type,sqft_renovated,sqft_to_add,material_grade,structural_change,reno_bathroom,reno_bedroom,reno_kitchen,reno_living_room,reno_other_custom,reno_full_renovation
6098,2005,339023.3062412534,295511.58,345526.4605214286,bathroom,137,0.0,2,0,1,0,0,0,0,0
6098,2005,339023.3062412534,295511.58,345526.4605214286,living room,448,0.0,2,0,0,0,0,1,0,0
6099,1079,360382.7244231585,72630.51,350499.10515,bedroom,214,0.0,1,0,0,1,0,0,0,0
6099,1079,360382.7244231585,72630.51,350499.10515,bedroom,204,173.14918414918415,1,1,0,1,0,0,0,0
6099,1079,360382.7244231585,72630.51,350499.10515,bathroom,110,0.0,1,0,1,0,0,0,0,0
6100,1238,420882.7322267811,56007.3,361959.19274999993,kitchen,270,0.0,0,0,0,0,1,0,0,0
6100,1238,420882.7322267811,56007.3,361959.19274999993,other/custom,287,0.0,2,0,0,0,0,0,1,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bedroom,280,322.0,0,1,0,1,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bedroom,264,0.0,1,0,0,1,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bedroom,311,0.0,0,0,0,1,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bedroom,322,0.0,2,0,0,1,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bathroom,143,151.0,1,1,1,0,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bathroom,139,0.0,2,0,1,0,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,bathroom,138,0.0,2,0,1,0,0,0,0,0
6101,2312,722057.5300960252,337554.24,777153.62209375,living room,422,0.0,2,0,0,0,0,1,0,0
6102,1181,550897.0231795768,87652.38,431252.00015,bedroom,221,0.0,2,0,0,1,0,0,0,0
6102,1181,550897.0231795768,87652.38,431252.00015,bedroom,221,0.0,2,0,0,1,0,0,0,0
6102,1181,550897.0231795768,87652.38,431252.00015,living room,253,0.0,0,0,0,0,0,1,0,0
6103,3827,918049.8174818624,84980.28,1211971.7100999998,bathroom,148,0.0,2,0,1,0,0,0,0,0
6103,3827,918049.8174818624,84980.28,1211971.7100999998,living room,345,0.0,1,0,0,0,0,1,0,0
6104,1088,362556.9047908152,48263.17,377354.0915499999,bathroom,110,0.0,2,0,1,0,0,0,0,0
6104,1088,362556.9047908152,48263.17,377354.0915499999,living room,223,0.0,0,0,0,0,0,1,0,0
6105,650,551406.6991672434,47958.44,242360.1778,bathroom,64,0.0,2,0,1,0,0,0,0,0
6105,650,551406.6991672434,47958.44,242360.1778,other/custom,128,0.0,1,0,0,0,0,0,1,0
6106,1662,474953.67957478453,110754.34,591095.2971499999,bedroom,314,0.0,1,0,0,1,0,0,0,0
6106,1662,474953.67957478453,110754.34,591095.2971499999,bedroom,257,0.0,1,0,0,1,0,0,0,0
6106,1662,474953.67957478453,110754.34,591095.2971499999,living room,431,0.0,0,0,0,0,0,1,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,311,0.0,2,0,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,260,0.0,0,0,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,265,0.0,1,0,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,315,0.0,1,0,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,254,322.0,0,1,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,274,0.0,0,0,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bedroom,281,0.0,2,0,0,1,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bathroom,120,0.0,0,0,1,0,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bathroom,119,0.0,1,0,1,0,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,bathroom,117,0.0,0,0,1,0,0,0,0,0
6107,3870,583628.098793705,429078.23999999993,605571.6603750001,other/custom,302,0.0,2,0,0,0,0,0,1,0
6108,816,259451.67101114735,44062.19,245791.81924999997,bedroom,138,137.98130841121494,0,1,0,1,0,0,0,0
6108,816,259451.67101114735,44062.19,245791.81924999997,kitchen,187,0.0,0,0,0,0,1,0,0,0
6109,2140,422600.3971445641,169495.95,607405.4633624998,bedroom,268,0.0,2,0,0,1,0,0,0,0
6109,2140,422600.3971445641,169495.95,607405.4633624998,bedroom,291,0.0,1,0,0,1,0,0,0,0
6109,2140,422600.3971445641,169495.95,607405.4633624998,bedroom,322,0.0,1,0,0,1,0,0,0,0
6109,2140,422600.3971445641,169495.95,607405.4633624998,living room,373,301.0,1,1,0,0,0,1,0,0
6110,1585,334674.9581336589,132811.29,285015.14026875,bedroom,282,322.0,2,1,0,1,0,0,0,0
6110,1585,334674.9581336589,132811.29,285015.14026875,bedroom,260,322.0,2,1,0,1,0,0,0,0
6110,1585,334674.9581336589,132811.29,285015.14026875,bedroom,270,0.0,1,0,0,1,0,0,0,0
6110,1585,334674.9581336589,132811.29,285015.14026875,living room,406,0.0,0,0,0,0,0,1,0,0
6111,3357,770940.0264432136,299229.76,754382.6621999999,full renovation,3357,0.0,1,0,0,0,0,0,0,1
6112,1389,476497.9429147776,54945.95,410415.9166749998,living room,281,197.67132867132867,1,1,0,0,0,1,0,0
6112,1389,476497.9429147776,54945.95,410415.9166749998,other/custom,296,197.67132867132867,0,1,0,0,0,0,1,0
6113,3329,864290.96920644,118238.65,904106.9925499998,living room,379,0.0,2,0,0,0,0,1,0,0
6113,3329,864290.96920644,118238.65,904106.9925499998,kitchen,388,0.0,0,0,0,0,1,0,0,0
6113,3329,864290.96920644,118238.65,904106.9925499998,other/custom,344,0.0,1,0,0,0,0,0,1,0
6114,4003,748385.3759477742,114508.56,818271.8639499999,living room,354,0.0,1,0,0,0,0,1,0,0
6114,4003,748385.3759477742,114508.56,818271.8639499999,kitchen,357,0.0,0,0,0,0,1,0,0,0
6114,4003,748385.3759477742,114508.56,818271.8639499999,other/custom,362,0.0,1,0,0,0,0,0,1,0
6115,3512,910626.421425757,76895.17,1135275.66555,bathroom,127,0.0,0,0,1,0,0,0,0,0
6115,3512,910626.421425757,76895.17,1135275.66555,living room,374,0.0,2,0,0,0,0,1,0,0
6116,1597,518778.0673718569,77401.73,535363.9301499999,bedroom,264,0.0,1,0,0,1,0,0,0,0
6116,1597,518778.0673718569,77401.73,535363.9301499999,bedroom,317,0.0,0,0,0,1,0,0,0,0
6116,1597,518778.0673718569,77401.73,535363.9301499999,other/custom,314,0.0,0,0,0,0,0,0,1,0
6117,1174,259451.67101114735,101921.63,312573.666825,bedroom,203,0.0,1,0,0,1,0,0,0,0
6117,1174,259451.67101114735,101921.63,312573.666825,bedroom,217,0.0,0,0,0,1,0,0,0,0
6117,1174,259451.67101114735,101921.63,312573.666825,bathroom,103,91.6993006993007,0,1,1,0,0,0,0,0
6117,1174,259451.67101114735,101921.63,312573.666825,living room,296,0.0,1,0,0,0,0,1,0,0
6118,3616,918049.8174818624,77840.83,1108966.0831999998,living room,369,0.0,0,0,0,0,0,1,0,0
6118,3616,918049.8174818624,77840.83,1108966.0831999998,other/custom,410,301.0,0,1,0,0,0,0,1,0
6119,900,551406.6991672434,48810.71000000001,325846.06067499996,living room,195,127.97196261682242,2,1,0,0,0,1,0,0
6119,900,551406.6991672434,48810.71000000001,325846.06067499996,other/custom,179,127.97196261682242,1,1,0,0,0,0,1,0
6120,3409,749690.1337423729,239584.91000000003,722631.298625,bedroom,318,0.0,2,0,0,1,0,0,0,0
6120,3409,749690.1337423729,239584.91000000003,722631.298625,bedroom,279,0.0,0,0,0,1,0,0,0,0
6120,3409,749690.1337423729,239584.91000000003,722631.298625,bedroom,266,0.0,2,0,0,1,0,0,0,0
6120,3409,749690.1337423729,239584.91000000003,722631.298625,bedroom,276,0.0,1,0,0,1,0,0,0,0
6120,3409,749690.1337423729,239584.91000000003,722631.298625,bedroom,306,0.0,2,0,0,1,0,0,0,0
6120,3409,749690.1337423729,239584.91000000003,722631.298625,kitchen,335,0.0,0,0,0,0,1,0,0,0
6121,2073,337972.4055670806,78873.94,341653.991,living room,322,0.0,2,0,0,0,0,1,0,0
6121,2073,337972.4055670806,78873.94,341653.991,kitchen,343,0.0,0,0,0,0,1,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bedroom,288,0.0,2,0,0,1,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bedroom,293,0.0,1,0,0,1,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bedroom,292,0.0,2,0,0,1,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bedroom,255,0.0,0,0,0,1,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bedroom,258,322.0,0,1,0,1,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bathroom,134,0.0,1,0,1,0,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bathroom,113,0.0,2,0,1,0,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,bathroom,124,0.0,1,0,1,0,0,0,0,0
6122,3497,764615.9502687944,369548.6,860582.780775,other/custom,418,0.0,2,0,0,0,0,0,1,0
6123,1162,257189.58842055337,90532.36,294175.49679999996,bedroom,226,185.53146853146853,0,1,0,1,0,0,0,0
6123,1162,257189.58842055337,90532.36,294175.49679999996,bedroom,233,0.0,2,0,0,1,0,0,0,0
6123,1162,257189.58842055337,90532.36,294175.49679999996,bathroom,107,0.0,2,0,1,0,0,0,0,0
6124,2678,634424.3807046467,69455.5,613106.8586,bathroom,139,0.0,0,0,1,0,0,0,0,0
6124,2678,634424.3807046467,69455.5,613106.8586,other/custom,401,0.0,0,0,0,0,0,0,1,0
6125,2026,550897.0231795768,177471.82,740367.3489,bedroom,305,322.0,2,1,0,1,0,0,0,0
6125,2026,550897.0231795768,177471.82,740367.3489,bedroom,245,0.0,1,0,0,1,0,0,0,0
6125,2026,550897.0231795768,177471.82,740367.3489,bedroom,248,0.0,2,0,0,1,0,0,0,0
6125,2026,550897.0231795768,177471.82,740367.3489,living room,371,301.0,1,1,0,0,0,1,0,0
6126,2149,729059.2861618154,78833.95999999999,676955.8558000001,bathroom,141,0.0,1,0,1,0,0,0,0,0
6126,2149,729059.2861618154,78833.95999999999,676955.8558000001,living room,340,0.0,1,0,0,0,0,1,0,0
6127,2039,453214.30405612406,82065.58,432482.03495,bathroom,150,0.0,1,0,1,0,0,0,0,0
6127,2039,453214.30405612406,82065.58,432482.03495,other/custom,411,0.0,2,0,0,0,0,0,1,0
6128,1944,473835.47798471845,95639.0,591621.505,living room,407,0.0,0,0,0,0,0,1,0,0
6128,1944,473835.47798471845,95639.0,591621.505,kitchen,446,301.0,2,1,0,0,1,0,0,0
6129,859,257189.58842055337,78603.83,224030.65115,bedroom,170,143.60747663551402,2,1,0,1,0,0,0,0
6129,859,257189.58842055337,78603.83,224030.65115,bathroom,86,0.0,1,0,1,0,0,0,0,0
6129,859,257189.58842055337,78603.83,224030.65115,kitchen,200,122.60747663551402,2,1,0,0,1,0,0,0
6130,1994,549128.4854811856,90522.38,746877.6293,living room,314,0.0,2,0,0,0,0,1,0,0
6130,1994,549128.4854811856,90522.38,746877.6293,kitchen,301,0.0,2,0,0,0,1,0,0,0
6131,827,360382.7244231585,71811.97,301515.25055000006,bedroom,166,0.0,1,0,0,1,0,0,0,0
6131,827,360382.7244231585,71811.97,301515.25055000006,bathroom,85,0.0,0,0,1,0,0,0,0,0
6131,827,360382.7244231585,71811.97,301515.25055000006,kitchen,185,0.0,2,0,0,0,1,0,0,0
6132,1792,514826.1349765647,161079.85000000003,603929.3804125,bedroom,285,0.0,0,0,0,1,0,0,0,0
6132,1792,514826.1349765647,161079.85000000003,603929.3804125,bedroom,242,322.0,1,1,0,1,0,0,0,0
6132,1792,514826.1349765647,161079.85000000003,603929.3804125,bedroom,242,0.0,0,0,0,1,0,0,0,0
6132,1792,514826.1349765647,161079.85000000003,603929.3804125,other/custom,325,0.0,2,0,0,0,0,0,1,0
6133,6836,2504340.910944834,80847.85,2602537.620275,living room,414,0.0,2,0,0,0,0,1,0,0
6133,6836,2504340.910944834,80847.85,2602537.620275,kitchen,313,0.0,1,0,0,0,1,0,0,0
6134,2066,611135.9710193529,211068.39,586879.71236,bedroom,287,0.0,2,0,0,1,0,0,0,0
6134,2066,611135.9710193529,211068.39,586879.71236,bedroom,265,0.0,1,0,0,1,0,0,0,0
6134,2066,611135.9710193529,211068.39,586879.71236,bedroom,283,0.0,1,0,0,1,0,0,0,0
6134,2066,611135.9710193529,211068.39,586879.71236,bathroom,139,0.0,2,0,1,0,0,0,0,0
6134,2066,611135.9710193529,211068.39,586879.71236,other/custom,414,0.0,2,0,0,0,0,0,1,0
6135,2372,453214.30405612406,92416.36,520464.00619999995,bathroom,111,0.0,1,0,1,0,0,0,0,0
6135,2372,453214.30405612406,92416.36,520464.00619999995,living room,313,301.0,2,1,0,0,0,1,0,0
6136,1576,333612.3852677651,50510.9,271032.54215,bathroom,129,0.0,0,0,1,0,0,0,0,0
6136,1576,333612.3852677651,50510.9,271032.54215,other/custom,435,0.0,1,0,0,0,0,0,1,0
6137,1052,339023.3062412534,99534.12,183970.41980625,bedroom,168,0.0,2,0,0,1,0,0,0,0
6137,1052,339023.3062412534,99534.12,183970.41980625,bedroom,167,0.0,1,0,0,1,0,0,0,0
6137,1052,339023.3062412534,99534.12,183970.41980625,bathroom,89,0.0,1,0,1,0,0,0,0,0
6137,1052,339023.3062412534,99534.12,183970.41980625,other/custom,195,0.0,1,0,0,0,0,0,1,0
6138,3365,456784.7012993054,75143.85,732477.6466749999,kitchen,437,0.0,0,0,0,0,1,0,0,0
6138,3365,456784.7012993054,75143.85,732477.6466749999,other/custom,362,0.0,1,0,0,0,0,0,1,0
6139,967,258778.52985726285,65858.35999999999,275571.2434,bedroom,167,0.0,0,0,0,1,0,0,0,0
6139,967,258778.52985726285,65858.35999999999,275571.2434,bathroom,84,0.0,1,0,1,0,0,0,0,0
6139,967,258778.52985726285,65858.35999999999,275571.2434,kitchen,197,0.0,0,0,0,0,1,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bedroom,245,322.0,0,1,0,1,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bedroom,290,0.0,1,0,0,1,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bedroom,283,0.0,2,0,0,1,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bedroom,303,0.0,1,0,0,1,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bedroom,250,0.0,2,0,0,1,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bedroom,321,0.0,1,0,0,1,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bathroom,117,0.0,2,0,1,0,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bathroom,141,0.0,2,0,1,0,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bathroom,126,0.0,1,0,1,0,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,bathroom,125,0.0,2,0,1,0,0,0,0,0
6140,3315,764615.9502687944,462123.06,761834.7430909091,kitchen,307,0.0,1,0,0,0,1,0,0,0
6141,1711,517533.772599866,89244.17000000001,604200.6186,bathroom,120,0.0,2,0,1,0,0,0,0,0
6141,1711,517533.772599866,89244.17000000001,604200.6186,living room,422,0.0,2,0,0,0,0,1,0,0
6142,2146,599125.9764701508,181766.75,615673.8712625,bedroom,248,0.0,1,0,0,1,0,0,0,0
6142,2146,599125.9764701508,181766.75,615673.8712625,bedroom,298,0.0,0,0,0,1,0,0,0,0
6142,2146,599125.9764701508,181766.75,615673.8712625,bedroom,260,322.0,2,1,0,1,0,0,0,0
6142,2146,599125.9764701508,181766.75,615673.8712625,bathroom,134,151.0,2,1,1,0,0,0,0,0
6143,3984,748385.3759477742,114357.51,782952.21295,living room,342,0.0,0,0,0,0,0,1,0,0
6143,3984,748385.3759477742,114357.51,782952.21295,kitchen,380,0.0,1,0,0,0,1,0,0,0
6143,3984,748385.3759477742,114357.51,782952.21295,other/custom,351,0.0,1,0,0,0,0,0,1,0
6144,1885,420882.7322267811,104284.91,538935.5163499999,living room,311,0.0,2,0,0,0,0,1,0,0
6144,1885,420882.7322267811,104284.91,538935.5163499999,kitchen,351,301.0,2,1,0,0,1,0,0,0
6145,2287,440857.28859962634,87607.36,498348.84844999993,kitchen,357,301.0,1,1,0,0,1,0,0,0
6145,2287,440857.28859962634,87607.36,498348.84844999993,other/custom,355,0.0,1,0,0,0,0,0,1,0
6146,4125,584356.9210885423,82048.88,600983.4010999999,living room,358,301.0,0,1,0,0,0,1,0,0
6146,4125,584356.9210885423,82048.88,600983.4010999999,other/custom,355,0.0,1,0,0,0,0,0,1,0
6147,2792,715063.674403916,130946.39,890088.0336,living room,445,0.0,1,0,0,0,0,1,0,0
6147,2792,715063.674403916,130946.39,890088.0336,kitchen,439,0.0,2,0,0,0,1,0,0,0
6147,2792,715063.674403916,130946.39,890088.0336,other/custom,392,0.0,2,0,0,0,0,0,1,0
6148,4034,584499.0331593506,89666.54000000001,601572.0361,bathroom,129,151.0,2,1,1,0,0,0,0,0
6148,4034,584499.0331593506,89666.54000000001,601572.0361,kitchen,307,0.0,0,0,0,0,1,0,0,0
6149,2048,586295.9356004093,227452.64,600901.5323699999,bedroom,302,322.0,1,1,0,1,0,0,0,0
6149,2048,586295.9356004093,227452.64,600901.5323699999,bedroom,250,0.0,0,0,0,1,0,0,0,0
6149,2048,586295.9356004093,227452.64,600901.5323699999,bedroom,287,0.0,1,0,0,1,0,0,0,0
6149,2048,586295.9356004093,227452.64,600901.5323699999,bedroom,287,322.0,2,1,0,1,0,0,0,0
6149,2048,586295.9356004093,227452.64,600901.5323699999,other/custom,444,301.0,2,1,0,0,0,0,1,0
6150,1964,453214.30405612406,73663.54999999999,425457.380525,bathroom,113,0.0,0,0,1,0,0,0,0,0
6150,1964,453214.30405612406,73663.54999999999,425457.380525,other/custom,320,0.0,1,0,0,0,0,0,1,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,287,0.0,2,0,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,269,0.0,2,0,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,247,322.0,0,1,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,320,322.0,0,1,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,255,322.0,1,1,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,250,0.0,2,0,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,bedroom,280,0.0,1,0,0,1,0,0,0,0
6151,3783,585322.9444696801,362879.29,605645.58580625,kitchen,306,301.0,2,1,0,0,1,0,0,0
6152,3836,742739.9151843397,86200.4,761661.8025999999,bathroom,130,0.0,0,0,1,0,0,0,0,0
6152,3836,742739.9151843397,86200.4,761661.8025999999,other/custom,413,301.0,2,1,0,0,0,0,1,0
6153,1101,562615.8913025274,112767.71,389683.0438500001,bedroom,175,0.0,2,0,0,1,0,0,0,0
6153,1101,562615.8913025274,112767.71,389683.0438500001,bedroom,236,0.0,0,0,0,1,0,0,0,0
6153,1101,562615.8913025274,112767.71,389683.0438500001,bathroom,96,0.0,0,0,1,0,0,0,0,0
6153,1101,562615.8913025274,112767.71,389683.0438500001,other/custom,297,155.37762237762237,2,1,0,0,0,0,1,0
6154,2126,337972.4055670806,245569.66,364340.33062499994,bedroom,294,0.0,1,0,0,1,0,0,0,0
6154,2126,337972.4055670806,245569.66,364340.33062499994,bedroom,272,322.0,1,1,0,1,0,0,0,0
6154,2126,337972.4055670806,245569.66,364340.33062499994,bedroom,269,0.0,2,0,0,1,0,0,0,0
6154,2126,337972.4055670806,245569.66,364340.33062499994,bathroom,130,151.0,0,1,1,0,0,0,0,0
6154,2126,337972.4055670806,245569.66,364340.33062499994,bathroom,116,0.0,1,0,1,0,0,0,0,0
6154,2126,337972.4055670806,245569.66,364340.33062499994,living room,415,0.0,1,0,0,0,0,1,0,0
6155,1203,611849.4788960892,59303.57,359461.13035000005,bathroom,99,0.0,2,0,1,0,0,0,0,0
6155,1203,611849.4788960892,59303.57,359461.13035000005,other/custom,273,170.35664335664336,0,1,0,0,0,0,1,0
6156,1114,422600.3971445641,90261.24,332609.1078,bedroom,236,0.0,2,0,0,1,0,0,0,0
6156,1114,422600.3971445641,90261.24,332609.1078,bedroom,211,0.0,2,0,0,1,0,0,0,0
6156,1114,422600.3971445641,90261.24,332609.1078,living room,239,157.28671328671328,1,1,0,0,0,1,0,0
6157,1903,589379.4798394532,146452.32,560331.2169,bedroom,302,0.0,0,0,0,1,0,0,0,0
6157,1903,589379.4798394532,146452.32,560331.2169,bedroom,245,0.0,0,0,0,1,0,0,0,0
6157,1903,589379.4798394532,146452.32,560331.2169,bedroom,307,0.0,0,0,0,1,0,0,0,0
6157,1903,589379.4798394532,146452.32,560331.2169,other/custom,358,0.0,0,0,0,0,0,0,1,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,bedroom,293,0.0,0,0,0,1,0,0,0,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,bedroom,253,322.0,0,1,0,1,0,0,0,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,bedroom,288,0.0,2,0,0,1,0,0,0,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,bedroom,261,0.0,0,0,0,1,0,0,0,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,bedroom,283,0.0,0,0,0,1,0,0,0,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,bedroom,290,0.0,2,0,0,1,0,0,0,0
6158,3247,634424.3807046467,272711.52,729238.6644428571,living room,303,0.0,1,0,0,0,0,1,0,0
6159,1054,362201.48039049795,45796.869999999995,364696.206125,bathroom,88,0.0,1,0,1,0,0,0,0,0
6159,1054,362201.48039049795,45796.869999999995,364696.206125,living room,195,0.0,0,0,0,0,0,1,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,281,0.0,0,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,304,0.0,2,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,301,0.0,2,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,293,0.0,2,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,266,0.0,1,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,302,0.0,0,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,bedroom,322,0.0,2,0,0,1,0,0,0,0
6160,3822,750964.4994797701,330544.11,859097.7215687499,kitchen,374,0.0,2,0,0,0,1,0,0,0
6161,1549,512787.1344803147,81699.17,529752.44175,bedroom,306,0.0,0,0,0,1,0,0,0,0
6161,1549,512787.1344803147,81699.17,529752.44175,bedroom,262,322.0,0,1,0,1,0,0,0,0
6161,1549,512787.1344803147,81699.17,529752.44175,living room,422,0.0,0,0,0,0,0,1,0,0
6162,3109,764427.3883938657,87395.3,694941.03265,bathroom,124,0.0,1,0,1,0,0,0,0,0
6162,3109,764427.3883938657,87395.3,694941.03265,kitchen,382,0.0,2,0,0,0,1,0,0,0
6163,2548,633749.447976567,254964.66000000003,581925.2789249999,bedroom,305,0.0,0,0,0,1,0,0,0,0
6163,2548,633749.447976567,254964.66000000003,581925.2789249999,bedroom,245,322.0,2,1,0,1,0,0,0,0
6163,2548,633749.447976567,254964.66000000003,581925.2789249999,bedroom,297,322.0,0,1,0,1,0,0,0,0
6163,2548,633749.447976567,254964.66000000003,581925.2789249999,bedroom,282,0.0,0,0,0,1,0,0,0,0
6163,2548,633749.447976567,254964.66000000003,581925.2789249999,bedroom,305,322.0,2,1,0,1,0,0,0,0
6163,2548,633749.447976567,254964.66000000003,581925.2789249999,other/custom,356,0.0,1,0,0,0,0,0,1,0
6164,1864,442311.88738048566,163992.69,438544.6948625,bedroom,315,322.0,1,1,0,1,0,0,0,0
6164,1864,442311.88738048566,163992.69,438544.6948625,bedroom,308,0.0,0,0,0,1,0,0,0,0
6164,1864,442311.88738048566,163992.69,438544.6948625,bedroom,284,0.0,2,0,0,1,0,0,0,0
6164,1864,442311.88738048566,163992.69,438544.6948625,living room,338,0.0,0,0,0,0,0,1,0,0
6165,1200,258778.52985726285,115854.93,305412.217425,bedroom,200,0.0,1,0,0,1,0,0,0,0
6165,1200,258778.52985726285,115854.93,305412.217425,bedroom,220,0.0,2,0,0,1,0,0,0,0
6165,1200,258778.52985726285,115854.93,305412.217425,bathroom,99,0.0,2,0,1,0,0,0,0,0
6165,1200,258778.52985726285,115854.93,305412.217425,living room,259,0.0,1,0,0,0,0,1,0,0
6166,1596,491813.312765633,51678.37,576471.396675,living room,412,0.0,0,0,0,0,0,1,0,0
6166,1596,491813.312765633,51678.37,576471.396675,other/custom,304,0.0,1,0,0,0,0,0,1,0
6167,2668,632017.9335746003,122447.42,565545.1257,living room,359,0.0,0,0,0,0,0,1,0,0
6167,2668,632017.9335746003,122447.42,565545.1257,kitchen,445,0.0,2,0,0,0,1,0,0,0
6167,2668,632017.9335746003,122447.42,565545.1257,other/custom,401,0.0,1,0,0,0,0,0,1,0
6168,2341,333612.3852677651,199597.72,420000.75408,bedroom,312,0.0,2,0,0,1,0,0,0,0
6168,2341,333612.3852677651,199597.72,420000.75408,bedroom,252,0.0,0,0,0,1,0,0,0,0
6168,2341,333612.3852677651,199597.72,420000.75408,bedroom,294,0.0,2,0,0,1,0,0,0,0
6168,2341,333612.3852677651,199597.72,420000.75408,bedroom,273,0.0,2,0,0,1,0,0,0,0
6168,2341,333612.3852677651,199597.72,420000.75408,living room,412,0.0,0,0,0,0,0,1,0,0
6169,2008,590999.7312847051,91148.75,609291.35685,bathroom,129,151.0,2,1,1,0,0,0,0,0
6169,2008,590999.7312847051,91148.75,609291.35685,kitchen,387,0.0,0,0,0,0,1,0,0,0
6170,1249,473835.47798471845,51862.89,409883.850375,living room,296,0.0,0,0,0,0,0,1,0,0
6170,1249,473835.47798471845,51862.89,409883.850375,kitchen,260,0.0,1,0,0,0,1,0,0,0
6171,1041,359371.8741154736,46976.67,369989.107625,bedroom,168,0.0,0,0,0,1,0,0,0,0
6171,1041,359371.8741154736,46976.67,369989.107625,other/custom,193,0.0,1,0,0,0,0,0,1,0
6172,1586,455750.6403917306,117163.82,359183.34375000006,bedroom,242,0.0,2,0,0,1,0,0,0,0
6172,1586,455750.6403917306,117163.82,359183.34375000006,bedroom,249,0.0,0,0,0,1,0,0,0,0
6172,1586,455750.6403917306,117163.82,359183.34375000006,bedroom,255,0.0,0,0,0,1,0,0,0,0
6172,1586,455750.6403917306,117163.82,359183.34375000006,other/custom,359,0.0,2,0,0,0,0,0,1,0
6173,2845,635761.4082269554,288768.25,611759.3681178571,bedroom,287,0.0,2,0,0,1,0,0,0,0
6173,2845,635761.4082269554,288768.25,611759.3681178571,bedroom,281,0.0,0,0,0,1,0,0,0,0
6173,2845,635761.4082269554,288768.25,611759.3681178571,bedroom,310,0.0,1,0,0,1,0,0,0,0
