source_row,property_size,location,renovation_cost,post_renovation_value,unit_type,sqft_renovated,sqft_to_add,material_grade,structural_change,reno_bathroom,reno_bedroom,reno_kitchen,reno_living_room,reno_other_custom,reno_full_renovation
4941,829,413772.4007903968,43400.95,228238.152925,bedroom,158,139.6822429906542,Budget-friendly,1,0,1,0,0,0,0
4941,829,413772.4007903968,43400.95,228238.152925,bathroom,76,70.61059190031153,Mid-range,1,1,0,0,0,0,0
4942,1743,415328.9046487665,198404.68,390443.79595,full renovation,1743,301.0,Budget-friendly,1,0,0,0,0,0,1
4943,954,411811.87474069337,64903.37999999999,362630.7734,bedroom,170,156.0373831775701,Mid-range,1,0,1,0,0,0,0
4943,954,411811.87474069337,64903.37999999999,362630.7734,bathroom,82,78.398753894081,Budget-friendly,1,1,0,0,0,0,0
4943,954,411811.87474069337,64903.37999999999,362630.7734,other/custom,197,135.0373831775701,Budget-friendly,1,0,0,0,0,1,0
4944,905,414707.88204603177,66489.21,217022.71560000005,bedroom,150,149.62616822429908,Budget-friendly,1,0,1,0,0,0,0
4944,905,414707.88204603177,66489.21,217022.71560000005,bathroom,83,75.34579439252336,Budget-friendly,1,1,0,0,0,0,0
4944,905,414707.88204603177,66489.21,217022.71560000005,living room,174,128.62616822429908,High-end,1,0,0,0,1,0,0
4945,998,413772.4007903968,68025.76000000001,377149.9216,bedroom,168,161.79439252336448,Budget-friendly,1,0,1,0,0,0,0
4945,998,413772.4007903968,68025.76000000001,377149.9216,bathroom,87,81.14018691588785,Budget-friendly,1,1,0,0,0,0,0
4945,998,413772.4007903968,68025.76000000001,377149.9216,living room,194,140.79439252336448,High-end,1,0,0,0,1,0,0
4946,909,414707.88204603177,63693.82000000001,352374.6061,bedroom,163,150.14953271028037,Budget-friendly,1,0,1,0,0,0,0
4946,909,414707.88204603177,63693.82000000001,352374.6061,bathroom,83,75.59501557632399,Budget-friendly,1,1,0,0,0,0,0
4946,909,414707.88204603177,63693.82000000001,352374.6061,living room,169,129.14953271028037,Budget-friendly,1,0,0,0,1,0,0
4947,663,414396.62153522094,66211.61,267896.919,bedroom,126,123.8103448275862,Budget-friendly,1,0,1,0,0,0,0
4947,663,414396.62153522094,66211.61,267896.919,bathroom,63,62.3448275862069,Budget-friendly,1,1,0,0,0,0,0
4947,663,414396.62153522094,66211.61,267896.919,other/custom,125,102.8103448275862,High-end,1,0,0,0,0,1,0
4948,876,414707.88204603177,73812.01,237553.26215,bedroom,156,145.83177570093457,Budget-friendly,1,0,1,0,0,0,0
4948,876,414707.88204603177,73812.01,237553.26215,bathroom,77,73.53894080996885,Mid-range,1,1,0,0,0,0,0
4948,876,414707.88204603177,73812.01,237553.26215,kitchen,195,124.83177570093457,High-end,1,0,0,1,0,0,0
4949,1693,413772.4007903968,198404.68,509296.9489,full renovation,1693,301.0,Budget-friendly,1,0,0,0,0,0,1
4950,816,415328.9046487665,71138.3,214225.25815,bedroom,170,137.98130841121494,High-end,1,0,1,0,0,0,0
4950,816,415328.9046487665,71138.3,214225.25815,bathroom,80,69.80062305295951,Mid-range,1,1,0,0,0,0,0
4950,816,415328.9046487665,71138.3,214225.25815,kitchen,183,116.98130841121495,Mid-range,1,0,0,1,0,0,0
4951,889,413772.4007903968,69589.19,317898.00615000003,bedroom,153,147.53271028037383,Budget-friendly,1,0,1,0,0,0,0
4951,889,413772.4007903968,69589.19,317898.00615000003,bathroom,84,74.34890965732087,High-end,1,1,0,0,0,0,0
4951,889,413772.4007903968,69589.19,317898.00615000003,living room,181,126.53271028037383,Mid-range,1,0,0,0,1,0,0
4952,1067,413772.4007903968,72696.53,190266.0374,bedroom,170,170.82242990654206,High-end,1,0,1,0,0,0,0
4952,1067,413772.4007903968,72696.53,190266.0374,bathroom,89,85.43925233644859,Budget-friendly,1,1,0,0,0,0,0
4952,1067,413772.4007903968,72696.53,190266.0374,living room,199,149.82242990654206,Budget-friendly,1,0,0,0,1,0,0
4953,863,413772.4007903968,64121.11,267905.7671,bedroom,167,144.13084112149534,Mid-range,1,0,1,0,0,0,0
4953,863,413772.4007903968,64121.11,267905.7671,bathroom,87,72.72897196261682,Budget-friendly,1,1,0,0,0,0,0
4953,863,413772.4007903968,64121.11,267905.7671,other/custom,162,123.13084112149532,Mid-range,1,0,0,0,0,1,0
4954,1159,415328.9046487665,78984.6,339686.58749999997,bedroom,238,185.08391608391608,Mid-range,1,0,1,0,0,0,0
4954,1159,415328.9046487665,78984.6,339686.58749999997,bathroom,98,90.96503496503496,Budget-friendly,1,1,0,0,0,0,0
4954,1159,415328.9046487665,78984.6,339686.58749999997,living room,270,163.8951048951049,Budget-friendly,1,0,0,0,1,0,0
4955,2927,414396.62153522094,320413.99999999994,696328.2106,full renovation,2927,301.0,High-end,1,0,0,0,0,0,1
4956,3001,415328.9046487665,370559.9499999999,653820.9953,full renovation,3001,301.0,Budget-friendly,1,0,0,0,0,0,1
4957,567,414396.62153522094,68913.76,226099.36219999997,bedroom,130,118.33554376657824,Budget-friendly,1,0,1,0,0,0,0
4957,567,414396.62153522094,68913.76,226099.36219999997,bathroom,60,59.54376657824933,High-end,1,1,0,0,0,0,0
4957,567,414396.62153522094,68913.76,226099.36219999997,other/custom,130,97.33554376657824,Budget-friendly,1,0,0,0,0,1,0
4958,903,414396.62153522094,69186.43999999999,316338.9388,bedroom,169,149.3644859813084,Budget-friendly,1,0,1,0,0,0,0
4958,903,414396.62153522094,69186.43999999999,316338.9388,bathroom,86,75.22118380062305,High-end,1,1,0,0,0,0,0
4958,903,414396.62153522094,69186.43999999999,316338.9388,other/custom,191,128.3644859813084,Budget-friendly,1,0,0,0,0,1,0
4959,310,414396.62153522094,100099.57,117011.6827,full renovation,310,82.6790450928382,High-end,1,0,0,0,0,0,1
4960,823,413772.4007903968,74694.45,282394.18439999997,bedroom,168,138.89719626168224,Mid-range,1,0,1,0,0,0,0
4960,823,413772.4007903968,74694.45,282394.18439999997,bathroom,71,70.2367601246106,Mid-range,1,1,0,0,0,0,0
4960,823,413772.4007903968,74694.45,282394.18439999997,kitchen,171,117.89719626168224,High-end,1,0,0,1,0,0,0
4961,1029,415328.9046487665,87555.26,184392.89225,bedroom,165,165.85046728971963,High-end,1,0,1,0,0,0,0
4961,1029,415328.9046487665,87555.26,184392.89225,bathroom,90,83.07165109034268,High-end,1,1,0,0,0,0,0
4961,1029,415328.9046487665,87555.26,184392.89225,kitchen,193,144.85046728971963,High-end,1,0,0,1,0,0,0
4962,929,411811.87474069337,64903.37999999999,178595.92510000002,bedroom,158,152.7663551401869,Mid-range,1,0,1,0,0,0,0
4962,929,411811.87474069337,64903.37999999999,178595.92510000002,bathroom,79,76.8411214953271,Budget-friendly,1,1,0,0,0,0,0
4962,929,411811.87474069337,64903.37999999999,178595.92510000002,other/custom,191,131.7663551401869,Budget-friendly,1,0,0,0,0,1,0
4963,851,411811.87474069337,74813.35,297636.59674999997,bedroom,142,142.5607476635514,High-end,1,0,1,0,0,0,0
4963,851,411811.87474069337,74813.35,297636.59674999997,bathroom,83,71.98130841121495,High-end,1,1,0,0,0,0,0
4963,851,411811.87474069337,74813.35,297636.59674999997,kitchen,196,121.5607476635514,Mid-range,1,0,0,1,0,0,0
4964,1100,414707.88204603177,79368.42,379332.9777,bedroom,233,176.28205128205127,Mid-range,1,0,1,0,0,0,0
4964,1100,414707.88204603177,79368.42,379332.9777,bathroom,108,88.07692307692308,Budget-friendly,1,1,0,0,0,0,0
4964,1100,414707.88204603177,79368.42,379332.9777,kitchen,259,155.23076923076923,Budget-friendly,1,0,0,1,0,0,0
4965,3819,411811.87474069337,508131.86999999994,601463.01435,full renovation,3819,301.0,Budget-friendly,1,0,0,0,0,0,1
4966,805,415328.9046487665,62742.9,309571.0226000001,bedroom,144,136.54205607476635,Budget-friendly,1,0,1,0,0,0,0
4966,805,415328.9046487665,62742.9,309571.0226000001,bathroom,69,69.11526479750779,Budget-friendly,1,1,0,0,0,0,0
4966,805,415328.9046487665,62742.9,309571.0226000001,kitchen,190,115.54205607476635,Budget-friendly,1,0,0,1,0,0,0
4967,1032,414396.62153522094,71611.19,348304.13975000003,bedroom,169,166.2429906542056,Budget-friendly,1,0,1,0,0,0,0
4967,1032,414396.62153522094,71611.19,348304.13975000003,bathroom,89,83.25856697819314,Budget-friendly,1,1,0,0,0,0,0
4967,1032,414396.62153522094,71611.19,348304.13975000003,living room,190,145.2429906542056,High-end,1,0,0,0,1,0,0
4968,1762,414707.88204603177,217425.43,543408.2995000001,full renovation,1762,301.0,High-end,1,0,0,0,0,0,1
4969,683,413772.4007903968,69831.57,264419.28955,bedroom,129,124.95092838196287,High-end,1,0,1,0,0,0,0
4969,683,413772.4007903968,69831.57,264419.28955,bathroom,64,62.92838196286472,Mid-range,1,1,0,0,0,0,0
4969,683,413772.4007903968,69831.57,264419.28955,living room,130,103.95092838196287,Budget-friendly,1,0,0,0,1,0,0
4970,971,411811.87474069337,70258.70999999999,216602.27105,bedroom,158,158.26168224299064,High-end,1,0,1,0,0,0,0
4970,971,411811.87474069337,70258.70999999999,216602.27105,bathroom,85,79.45794392523365,Budget-friendly,1,1,0,0,0,0,0
4970,971,411811.87474069337,70258.70999999999,216602.27105,other/custom,184,137.26168224299064,Mid-range,1,0,0,0,0,1,0
4971,972,414707.88204603177,72151.82,341942.9735,bedroom,162,158.39252336448598,Mid-range,1,0,1,0,0,0,0
4971,972,414707.88204603177,72151.82,341942.9735,bathroom,86,79.5202492211838,Mid-range,1,1,0,0,0,0,0
4971,972,414707.88204603177,72151.82,341942.9735,other/custom,192,137.39252336448598,High-end,1,0,0,0,0,1,0
4972,1198,414707.88204603177,123950.83,447808.9582,full renovation,1198,169.62237762237763,Mid-range,1,0,0,0,0,0,1
4973,905,414707.88204603177,66265.81,172437.4693,bedroom,157,149.62616822429908,Budget-friendly,1,0,1,0,0,0,0
4973,905,414707.88204603177,66265.81,172437.4693,bathroom,87,75.34579439252336,Mid-range,1,1,0,0,0,0,0
4973,905,414707.88204603177,66265.81,172437.4693,living room,174,128.62616822429908,Mid-range,1,0,0,0,1,0,0
4974,1250,414396.62153522094,88053.70000000001,424698.8281,bedroom,205,198.65967365967367,Mid-range,1,0,1,0,0,0,0
4974,1250,414396.62153522094,88053.70000000001,424698.8281,bedroom,212,198.65967365967367,High-end,1,0,1,0,0,0,0
4974,1250,414396.62153522094,88053.70000000001,424698.8281,bathroom,99,95.41958041958043,Mid-range,1,1,0,0,0,0,0
4975,682,413772.4007903968,75958.26000000001,251567.1335,full renovation,682,103.89389920424404,Budget-friendly,1,0,0,0,0,0,1
4976,2288,414707.88204603177,200066.35,814625.02825,full renovation,2288,301.0,Mid-range,1,0,0,0,0,0,1
4977,1148,415328.9046487665,87107.23,428363.06385,bedroom,195,183.44289044289044,Budget-friendly,1,0,1,0,0,0,0
4977,1148,415328.9046487665,87107.23,428363.06385,bathroom,110,90.42657342657343,High-end,1,1,0,0,0,0,0
4977,1148,415328.9046487665,87107.23,428363.06385,living room,245,162.27972027972027,Mid-range,1,0,0,0,1,0,0
4978,1968,414707.88204603177,268852.31,626657.6826249999,full renovation,1968,301.0,Mid-range,1,0,0,0,0,0,1
4979,731,413772.4007903968,78603.83,204842.21379999997,bedroom,130,127.68832891246684,High-end,1,0,1,0,0,0,0
4979,731,413772.4007903968,78603.83,204842.21379999997,bathroom,65,64.3289124668435,Mid-range,1,1,0,0,0,0,0
4979,731,413772.4007903968,78603.83,204842.21379999997,kitchen,128,106.68832891246684,High-end,1,0,0,1,0,0,0
4980,1006,414707.88204603177,74043.04,249822.58385,bedroom,164,162.84112149532712,Mid-range,1,0,1,0,0,0,0
4980,1006,414707.88204603177,74043.04,249822.58385,bathroom,87,81.6386292834891,High-end,1,1,0,0,0,0,0
4980,1006,414707.88204603177,74043.04,249822.58385,other/custom,189,141.84112149532712,Budget-friendly,1,0,0,0,0,1,0
4981,1449,415328.9046487665,83395.72,491871.2329,bedroom,237,228.34731934731934,Mid-range,1,0,1,0,0,0,0
4981,1449,415328.9046487665,83395.72,491871.2329,bedroom,237,228.34731934731934,Mid-range,1,0,1,0,0,0,0
4981,1449,415328.9046487665,83395.72,491871.2329,bathroom,107,105.16083916083916,Mid-range,1,1,0,0,0,0,0
4982,1222,413772.4007903968,125039.22999999998,401405.85055,full renovation,1222,173.14685314685315,Mid-range,1,0,0,0,0,0,1
4983,808,414396.62153522094,43400.95,240412.464525,bedroom,139,136.93457943925233,Budget-friendly,1,0,1,0,0,0,0
4983,808,414396.62153522094,43400.95,240412.464525,bathroom,78,69.30218068535825,Mid-range,1,1,0,0,0,0,0
4984,901,415328.9046487665,63358.44,224331.569,bedroom,156,149.10280373831776,Mid-range,1,0,1,0,0,0,0
4984,901,415328.9046487665,63358.44,224331.569,bathroom,82,75.09657320872275,Budget-friendly,1,1,0,0,0,0,0
4984,901,415328.9046487665,63358.44,224331.569,other/custom,165,128.10280373831776,Budget-friendly,1,0,0,0,0,1,0
4985,1994,414396.62153522094,217425.43,645391.4587999999,full renovation,1994,301.0,High-end,1,0,0,0,0,0,1
4986,725,413772.4007903968,64121.11,208036.7802,bedroom,130,127.34615384615384,Mid-range,1,0,1,0,0,0,0
4986,725,413772.4007903968,64121.11,208036.7802,bathroom,64,64.15384615384616,Budget-friendly,1,1,0,0,0,0,0
4986,725,413772.4007903968,64121.11,208036.7802,other/custom,130,106.34615384615384,Mid-range,1,0,0,0,0,1,0
4987,1298,411811.87474069337,123958.88,451042.5189999999,full renovation,1298,184.30769230769232,Mid-range,1,0,0,0,0,0,1
4988,901,415328.9046487665,79090.52,333736.5924,bedroom,150,149.10280373831776,Mid-range,1,0,1,0,0,0,0
4988,901,415328.9046487665,79090.52,333736.5924,bathroom,76,75.09657320872275,High-end,1,1,0,0,0,0,0
4988,901,415328.9046487665,79090.52,333736.5924,kitchen,170,128.10280373831776,High-end,1,0,0,1,0,0,0
4989,1274,413772.4007903968,82469.98000000001,211542.92640000003,bedroom,238,202.24009324009324,Budget-friendly,1,0,1,0,0,0,0
4989,1274,413772.4007903968,82469.98000000001,211542.92640000003,bedroom,238,202.24009324009324,Mid-range,1,0,1,0,0,0,0
4989,1274,413772.4007903968,82469.98000000001,211542.92640000003,bathroom,101,96.5944055944056,Mid-range,1,1,0,0,0,0,0
4990,722,413772.4007903968,73651.58,176724.70334999997,bedroom,128,127.17506631299734,Mid-range,1,0,1,0,0,0,0
4990,722,413772.4007903968,73651.58,176724.70334999997,bathroom,65,64.06631299734748,High-end,1,1,0,0,0,0,0
4990,722,413772.4007903968,73651.58,176724.70334999997,living room,130,106.17506631299734,High-end,1,0,0,0,1,0,0
4991,2605,411811.87474069337,337638.27,480902.23675,full renovation,2605,301.0,Mid-range,1,0,0,0,0,0,1
4992,900,414707.88204603177,70982.77,250861.6288,bedroom,166,148.97196261682242,Mid-range,1,0,1,0,0,0,0
4992,900,414707.88204603177,70982.77,250861.6288,bathroom,89,75.03426791277259,High-end,1,1,0,0,0,0,0
4992,900,414707.88204603177,70982.77,250861.6288,living room,164,127.97196261682242,Mid-range,1,0,0,0,1,0,0
4993,879,413772.4007903968,66211.61,241708.4583,bedroom,150,146.22429906542055,Budget-friendly,1,0,1,0,0,0,0
4993,879,413772.4007903968,66211.61,241708.4583,bathroom,87,73.72585669781931,Budget-friendly,1,1,0,0,0,0,0
4993,879,413772.4007903968,66211.61,241708.4583,living room,162,125.22429906542055,High-end,1,0,0,0,1,0,0
4994,2252,411811.87474069337,320413.99999999994,420055.8923,full renovation,2252,301.0,High-end,1,0,0,0,0,0,1
4995,616,411811.87474069337,70453.2,229885.7793,bedroom,125,121.12997347480106,Budget-friendly,1,0,1,0,0,0,0
4995,616,411811.87474069337,70453.2,229885.7793,bathroom,61,60.97347480106101,High-end,1,1,0,0,0,0,0
4995,616,411811.87474069337,70453.2,229885.7793,living room,127,100.12997347480106,Mid-range,1,0,0,0,1,0,0
4996,643,414396.62153522094,63625.34,258595.9477,bedroom,125,122.66976127320955,Mid-range,1,0,1,0,0,0,0
4996,643,414396.62153522094,63625.34,258595.9477,bathroom,65,61.761273209549074,Budget-friendly,1,1,0,0,0,0,0
4996,643,414396.62153522094,63625.34,258595.9477,kitchen,130,101.66976127320955,Budget-friendly,1,0,0,1,0,0,0
4997,3567,411811.87474069337,404762.55999999994,1182778.211,full renovation,3567,301.0,Budget-friendly,1,0,0,0,0,0,1
4998,1069,413772.4007903968,73952.98999999999,236988.01465000003,bedroom,169,171.0841121495327,Mid-range,1,0,1,0,0,0,0
4998,1069,413772.4007903968,73952.98999999999,236988.01465000003,bathroom,89,85.56386292834891,Mid-range,1,1,0,0,0,0,0
4998,1069,413772.4007903968,73952.98999999999,236988.01465000003,living room,199,150.0841121495327,Mid-range,1,0,0,0,1,0,0
4999,833,414396.62153522094,71003.43,212511.59325,bedroom,144,140.20560747663552,High-end,1,0,1,0,0,0,0
4999,833,414396.62153522094,71003.43,212511.59325,bathroom,77,70.85981308411215,Budget-friendly,1,1,0,0,0,0,0
4999,833,414396.62153522094,71003.43,212511.59325,other/custom,148,119.20560747663552,High-end,1,0,0,0,0,1,0
5000,1179,414396.62153522094,81944.54999999999,426092.0097,bedroom,192,188.06759906759908,Budget-friendly,1,0,1,0,0,0,0
5000,1179,414396.62153522094,81944.54999999999,426092.0097,bedroom,203,188.06759906759908,Mid-range,1,0,1,0,0,0,0
5000,1179,414396.62153522094,81944.54999999999,426092.0097,bathroom,110,91.94405594405595,Mid-range,1,1,0,0,0,0,0
5001,1057,414396.62153522094,76073.57999999999,281831.0414,bedroom,167,169.51401869158877,Mid-range,1,0,1,0,0,0,0
5001,1057,414396.62153522094,76073.57999999999,281831.0414,bathroom,88,84.81619937694704,Mid-range,1,1,0,0,0,0,0
5001,1057,414396.62153522094,76073.57999999999,281831.0414,living room,200,148.51401869158877,High-end,1,0,0,0,1,0,0
5002,1698,414396.62153522094,200066.35,546423.8345499999,full renovation,1698,301.0,Mid-range,1,0,0,0,0,0,1
5003,937,414396.62153522094,73805.25,342950.28235,bedroom,169,153.81308411214954,Mid-range,1,0,1,0,0,0,0
5003,937,414396.62153522094,73805.25,342950.28235,bathroom,85,77.33956386292834,Budget-friendly,1,1,0,0,0,0,0
5003,937,414396.62153522094,73805.25,342950.28235,kitchen,176,132.81308411214954,High-end,1,0,0,1,0,0,0
5004,1763,414396.62153522094,234268.96,675752.83355,full renovation,1763,301.0,Mid-range,1,0,0,0,0,0,1
5005,706,414707.88204603177,62356.23,196961.7693,bedroom,128,126.26259946949602,Budget-friendly,1,0,1,0,0,0,0
5005,706,414707.88204603177,62356.23,196961.7693,bathroom,65,63.599469496021214,Budget-friendly,1,1,0,0,0,0,0
5005,706,414707.88204603177,62356.23,196961.7693,other/custom,128,105.26259946949602,Budget-friendly,1,0,0,0,0,1,0
5006,3316,414396.62153522094,389580.6999999999,822240.6533,full renovation,3316,301.0,High-end,1,0,0,0,0,0,1
5007,968,415328.9046487665,77742.81,306170.77365,bedroom,167,157.86915887850466,High-end,1,0,1,0,0,0,0
5007,968,415328.9046487665,77742.81,306170.77365,bathroom,89,79.27102803738318,High-end,1,1,0,0,0,0,0
5007,968,415328.9046487665,77742.81,306170.77365,other/custom,195,136.86915887850466,Mid-range,1,0,0,0,0,1,0
5008,773,413772.4007903968,69796.2,300104.01434999995,bedroom,135,132.3551401869159,Mid-range,1,0,1,0,0,0,0
5008,773,413772.4007903968,69796.2,300104.01434999995,bathroom,79,67.1214953271028,High-end,1,1,0,0,0,0,0
5008,773,413772.4007903968,69796.2,300104.01434999995,other/custom,163,111.35514018691589,Budget-friendly,1,0,0,0,0,1,0
5009,930,411811.87474069337,73009.34,247402.543,bedroom,160,152.89719626168224,Mid-range,1,0,1,0,0,0,0
5009,930,411811.87474069337,73009.34,247402.543,bathroom,82,76.90342679127725,High-end,1,1,0,0,0,0,0
5009,930,411811.87474069337,73009.34,247402.543,kitchen,173,131.89719626168224,Mid-range,1,0,0,1,0,0,0
5010,843,414396.62153522094,69976.53,309376.35039999994,bedroom,168,141.51401869158877,Mid-range,1,0,1,0,0,0,0
5010,843,414396.62153522094,69976.53,309376.35039999994,bathroom,77,71.48286604361371,Mid-range,1,1,0,0,0,0,0
5010,843,414396.62153522094,69976.53,309376.35039999994,living room,196,120.51401869158879,High-end,1,0,0,0,1,0,0
5011,3580,414396.62153522094,389580.6999999999,1030672.6155,full renovation,3580,301.0,High-end,1,0,0,0,0,0,1
5012,2183,411811.87474069337,320413.99999999994,505274.825,full renovation,2183,301.0,High-end,1,0,0,0,0,0,1
5013,926,413772.4007903968,69294.59,334363.31309999997,bedroom,169,152.37383177570092,Mid-range,1,0,1,0,0,0,0
5013,926,413772.4007903968,69294.59,334363.31309999997,bathroom,88,76.65420560747663,Mid-range,1,1,0,0,0,0,0
5013,926,413772.4007903968,69294.59,334363.31309999997,kitchen,180,131.37383177570092,Mid-range,1,0,0,1,0,0,0
5014,717,413772.4007903968,66211.61,290854.7847,bedroom,129,126.88992042440319,Budget-friendly,1,0,1,0,0,0,0
5014,717,413772.4007903968,66211.61,290854.7847,bathroom,64,63.92042440318302,Budget-friendly,1,1,0,0,0,0,0
5014,717,413772.4007903968,66211.61,290854.7847,living room,129,105.88992042440319,High-end,1,0,0,0,1,0,0
5015,2292,413772.4007903968,286211.38999999996,708893.7388500001,full renovation,2292,301.0,High-end,1,0,0,0,0,0,1
5016,1008,414707.88204603177,68174.08,368167.00905,bedroom,167,163.10280373831776,Mid-range,1,0,1,0,0,0,0
5016,1008,414707.88204603177,68174.08,368167.00905,bathroom,86,81.7632398753894,Budget-friendly,1,1,0,0,0,0,0
5016,1008,414707.88204603177,68174.08,368167.00905,other/custom,196,142.10280373831776,Budget-friendly,1,0,0,0,0,1,0
5017,707,414396.62153522094,69976.53,203246.3374,bedroom,127,126.31962864721486,Mid-range,1,0,1,0,0,0,0
5017,707,414396.62153522094,69976.53,203246.3374,bathroom,65,63.62864721485411,Mid-range,1,1,0,0,0,0,0
5017,707,414396.62153522094,69976.53,203246.3374,other/custom,130,105.31962864721486,High-end,1,0,0,0,0,1,0
5018,1627,414396.62153522094,232607.29,622412.9228,full renovation,1627,301.0,Budget-friendly,1,0,0,0,0,0,1
5019,1438,411811.87474069337,123346.88999999998,461186.8717,full renovation,1438,204.86713286713285,Mid-range,1,0,0,0,0,0,1
5020,1121,411811.87474069337,52089.6,392641.1410999999,bedroom,197,179.41491841491842,Mid-range,1,0,1,0,0,0,0
5020,1121,411811.87474069337,52089.6,392641.1410999999,bathroom,105,89.1048951048951,Budget-friendly,1,1,0,0,0,0,0
5021,765,411811.87474069337,68255.82,206353.9197,bedroom,167,131.30841121495328,High-end,1,0,1,0,0,0,0
5021,765,411811.87474069337,68255.82,206353.9197,bathroom,72,66.62305295950156,Budget-friendly,1,1,0,0,0,0,0
5021,765,411811.87474069337,68255.82,206353.9197,kitchen,149,110.30841121495327,Mid-range,1,0,0,1,0,0,0
5022,1404,415328.9046487665,122639.93,514470.8126999999,full renovation,1404,199.87412587412587,Mid-range,1,0,0,0,0,0,1
5023,714,414396.62153522094,73506.62000000001,187744.1133,bedroom,130,126.71883289124668,High-end,1,0,1,0,0,0,0
5023,714,414396.62153522094,73506.62000000001,187744.1133,bathroom,65,63.832891246684355,High-end,1,1,0,0,0,0,0
5023,714,414396.62153522094,73506.62000000001,187744.1133,living room,128,105.71883289124668,Budget-friendly,1,0,0,0,1,0,0
5024,839,414707.88204603177,66507.82,326349.354,bedroom,154,140.99065420560748,Mid-range,1,0,1,0,0,0,0
5024,839,414707.88204603177,66507.82,326349.354,bathroom,75,71.23364485981308,Mid-range,1,1,0,0,0,0,0
5024,839,414707.88204603177,66507.82,326349.354,kitchen,168,119.99065420560747,Budget-friendly,1,0,0,1,0,0,0
5025,944,413772.4007903968,73374.17,292071.25724999997,bedroom,165,154.7289719626168,High-end,1,0,1,0,0,0,0
5025,944,413772.4007903968,73374.17,292071.25724999997,bathroom,89,77.77570093457943,Mid-range,1,1,0,0,0,0,0
5025,944,413772.4007903968,73374.17,292071.25724999997,other/custom,175,133.7289719626168,Mid-range,1,0,0,0,0,1,0
5026,998,411811.87474069337,84497.47,274569.43334999995,full renovation,998,140.79439252336448,Mid-range,1,0,0,0,0,0,1
5027,1149,415328.9046487665,88279.88,324422.99220000004,bedroom,240,183.5920745920746,Mid-range,1,0,1,0,0,0,0
5027,1149,415328.9046487665,88279.88,324422.99220000004,bathroom,105,90.47552447552448,High-end,1,1,0,0,0,0,0
5027,1149,415328.9046487665,88279.88,324422.99220000004,other/custom,293,162.42657342657344,Mid-range,1,0,0,0,0,1,0
5028,953,411811.87474069337,68544.79000000001,359614.88354999997,bedroom,158,155.90654205607476,Budget-friendly,1,0,1,0,0,0,0
5028,953,411811.87474069337,68544.79000000001,359614.88354999997,bedroom,160,155.90654205607476,Budget-friendly,1,0,1,0,0,0,0
5028,953,411811.87474069337,68544.79000000001,359614.88354999997,bathroom,81,78.33644859813084,Mid-range,1,1,0,0,0,0,0
5029,892,414707.88204603177,63031.66,236286.7636,bedroom,153,147.92523364485982,Budget-friendly,1,0,1,0,0,0,0
5029,892,414707.88204603177,63031.66,236286.7636,bathroom,90,74.53582554517133,Budget-friendly,1,1,0,0,0,0,0
5029,892,414707.88204603177,63031.66,236286.7636,living room,171,126.92523364485982,Mid-range,1,0,0,0,1,0,0
5030,1017,415328.9046487665,77143.36,258259.6138,bedroom,163,164.2803738317757,High-end,1,0,1,0,0,0,0
5030,1017,415328.9046487665,77143.36,258259.6138,bathroom,88,82.32398753894081,Mid-range,1,1,0,0,0,0,0
5030,1017,415328.9046487665,77143.36,258259.6138,living room,191,143.2803738317757,Mid-range,1,0,0,0,1,0,0
5031,1423,414707.88204603177,87888.3,480840.4112,bedroom,236,224.46853146853147,Mid-range,1,0,1,0,0,0,0
5031,1423,414707.88204603177,87888.3,480840.4112,bedroom,226,224.46853146853147,Budget-friendly,1,0,1,0,0,0,0
5031,1423,414707.88204603177,87888.3,480840.4112,bathroom,108,103.8881118881119,High-end,1,1,0,0,0,0,0
5032,928,414707.88204603177,67008.23999999999,262783.37039999996,bedroom,166,152.6355140186916,Budget-friendly,1,0,1,0,0,0,0
5032,928,414707.88204603177,67008.23999999999,262783.37039999996,bathroom,79,76.77881619937695,Mid-range,1,1,0,0,0,0,0
5032,928,414707.88204603177,67008.23999999999,262783.37039999996,other/custom,184,131.6355140186916,Budget-friendly,1,0,0,0,0,1,0
5033,1088,415328.9046487665,49944.28,284272.5856,bedroom,174,174.49184149184148,High-end,1,0,1,0,0,0,0
5033,1088,415328.9046487665,49944.28,284272.5856,bathroom,94,87.4895104895105,Budget-friendly,1,1,0,0,0,0,0
5034,901,414707.88204603177,43633.92999999999,342768.85327499994,bedroom,148,149.10280373831776,Budget-friendly,1,0,1,0,0,0,0
5034,901,414707.88204603177,43633.92999999999,342768.85327499994,bathroom,79,75.09657320872275,Mid-range,1,1,0,0,0,0,0
5035,1136,415328.9046487665,87022.91,348700.56604999996,bedroom,200,181.65268065268066,Budget-friendly,1,0,1,0,0,0,0
5035,1136,415328.9046487665,87022.91,348700.56604999996,bathroom,105,89.83916083916084,High-end,1,1,0,0,0,0,0
5035,1136,415328.9046487665,87022.91,348700.56604999996,living room,249,160.5174825174825,Budget-friendly,1,0,0,0,1,0,0
5036,858,413772.4007903968,77560.96,292420.97370000003,bedroom,145,143.47663551401868,High-end,1,0,1,0,0,0,0
5036,858,413772.4007903968,77560.96,292420.97370000003,bathroom,74,72.41744548286604,High-end,1,1,0,0,0,0,0
5036,858,413772.4007903968,77560.96,292420.97370000003,other/custom,199,122.4766355140187,High-end,1,0,0,0,0,1,0
